,btc_price,btc_holdings,mstr_prc_adj,shares,debt_total_usd,rf_rate,asset_btc_usd,preferred_liq,nav_raw,nav,nav_clip,equity_value,premium,btc_per_share,is_nav_nonpositive,is_nav_tiny
2025-08-23,115438.05,632457.0,358.13,263913000.0,8213848000.0,0.040999999999999995,73009602788.85,10229353900.0,54566400888.850006,54566400888.850006,54566400888.850006,94515162690.0,0.5493419483767512,0.0023964601971104113,False,False
2025-08-24,113493.59,632457.0,358.13,263913000.0,8213848000.0,0.040999999999999995,71779815450.63,10229353900.0,53336613550.630005,53336613550.630005,53336613550.630005,94515162690.0,0.5721372446259924,0.0023964601971104113,False,False
2025-08-25,110111.98,632457.0,343.2,263913000.0,8213848000.0,0.040999999999999995,69641092534.86,10229353900.0,51197890634.86,51197890634.86,51197890634.86,90574941600.0,0.5704792593525166,0.0023964601971104113,False,False
2025-08-26,111763.22,632457.0,351.36,263913000.0,8213848000.0,0.040999999999999995,70685430831.54,10229353900.0,52242228931.53999,52242228931.53999,52242228931.53999,92728471680.0,0.5737844120779476,0.0023964601971104113,False,False
2025-08-27,111262.01,632457.0,342.06,263913000.0,8213848000.0,0.0408,70368437058.56999,10229353900.0,51925235158.56999,51925235158.56999,51925235158.56999,90274080780.0,0.5530454861050896,0.0023964601971104113,False,False
2025-08-28,112566.9,632457.0,338.84,263913000.0,8213848000.0,0.0408,71193723873.3,10229353900.0,52750521973.3,52750521973.3,52750521973.3,89424280920.0,0.5278185764252935,0.0023964601971104113,False,False
2025-08-29,108377.4,632457.0,334.41,263913000.0,8213848000.0,0.0405,68544045271.799995,10229353900.0,50100843371.799995,50100843371.799995,50100843371.799995,88255146330.0,0.5661941677496438,0.0023964601971104113,False,False
2025-08-30,108816.33,632457.0,334.41,263913000.0,8213848000.0,0.0405,68821649622.81,10229353900.0,50378447722.81,50378447722.81,50378447722.81,88255146330.0,0.560668550394788,0.0023964601971104113,False,False
2025-08-31,108246.35,632457.0,334.41,263913000.0,8213848000.0,0.0405,68461161781.950005,10229353900.0,50017959881.950005,50017959881.950005,50017959881.950005,88255146330.0,0.5678498708961213,0.0023964601971104113,False,False
2025-09-01,109237.42,632457.0,334.41,263913000.0,8213848000.0,0.0405,69087970940.94,10229353900.0,50644769040.94,50644769040.94,50644769040.94,88255146330.0,0.5553960606915284,0.0023964601971104113,False,False
2025-09-02,111240.01,636505.0,341.62,263913000.0,8213848000.0,0.0405,70804822565.05,10229353900.0,52361620665.05,52361620665.05,52361620665.05,90157959060.0,0.543389339694751,0.0024117985851398,False,False
2025-09-03,111705.71,636505.0,330.26,263913000.0,8213848000.0,0.0403,71101242943.55,10229353900.0,52658041043.55,52658041043.55,52658041043.55,87159907380.0,0.5039254941407214,0.0024117985851398,False,False
2025-09-04,110730.87,636505.0,327.59,263913000.0,8213848000.0,0.0401,70480752409.34999,10229353900.0,52037550509.34999,52037550509.34999,52037550509.34999,86455259670.0,0.5076614677257888,0.0024117985851398,False,False
2025-09-05,110659.99,636505.0,335.87,263913000.0,8213848000.0,0.0392,70435636934.95,10229353900.0,51992435034.95,51992435034.95,51992435034.95,88640459310.0,0.5334901768308823,0.0024117985851398,False,False
2025-09-06,110187.97,638460.0,335.87,263913000.0,8213848000.0,0.0392,70350611326.2,10229353900.0,51907409426.2,51907409426.2,51907409426.2,88640459310.0,0.5351268612392384,0.0024192063293585384,False,False
2025-09-07,111137.34,638460.0,335.87,263913000.0,8213848000.0,0.0392,70956746096.4,10229353900.0,52513544196.399994,52513544196.399994,52513544196.399994,88640459310.0,0.5235172837133558,0.0024192063293585384,False,False
2025-09-08,112065.23,638460.0,329.9,263913000.0,8213848000.0,0.0395,71549166745.8,10229353900.0,53105964845.8,53105964845.8,53105964845.8,87064898700.0,0.4943645483804245,0.0024192063293585384,False,False
2025-09-09,111546.39,638460.0,328.53,263913000.0,8213848000.0,0.0395,71217908159.4,10229353900.0,52774706259.399994,52774706259.399994,52774706259.399994,86703337890.0,0.49646035453879156,0.0024192063293585384,False,False
2025-09-10,113960.0,638460.0,326.45,263913000.0,8213848000.0,0.0394,72758901600.0,10229353900.0,54315699700.0,54315699700.0,54315699700.0,86154398850.0,0.4613277079666162,0.0024192063293585384,False,False
2025-09-11,115482.69,638460.0,326.02,263913000.0,8213848000.0,0.0394,73731078257.4,10229353900.0,55287876357.399994,55287876357.399994,55287876357.399994,86040916260.0,0.44226930312614804,0.0024192063293585384,False,False
2025-09-12,116029.42,638460.0,331.44,263913000.0,8213848000.0,0.0394,74080143493.2,10229353900.0,55636941593.2,55636941593.2,55636941593.2,87471324720.0,0.45246362439367294,0.0024192063293585384,False,False
2025-09-13,115918.29,638985.0,331.44,263913000.0,8213848000.0,0.0394,74070048535.65,10229353900.0,55626846635.649994,55626846635.649994,55626846635.649994,87471324720.0,0.4526450842871099,0.0024211956212842867,False,False
2025-09-14,115268.01,638985.0,331.44,263913000.0,8213848000.0,0.0394,73654529369.84999,10229353900.0,55211327469.84999,55211327469.84999,55211327469.84999,87471324720.0,0.460142882148795,0.0024211956212842867,False,False
2025-09-15,115349.71,638985.0,327.79,263913000.0,8213848000.0,0.0391,73706734444.35,10229353900.0,55263532544.350006,55263532544.350006,55263532544.350006,86508042270.0,0.44812414049955074,0.0024211956212842867,False,False
2025-09-16,116788.96,638985.0,335.09,263913000.0,8213848000.0,0.039,74626393605.6,10229353900.0,56183191705.600006,56183191705.600006,56183191705.600006,88434607170.0,0.45364574466254765,0.0024211956212842867,False,False
2025-09-17,116447.59,638985.0,329.71,263913000.0,8213848000.0,0.0388,74408263296.15,10229353900.0,55965061396.149994,55965061396.149994,55965061396.149994,87014755230.0,0.44135011223279497,0.0024211956212842867,False,False
2025-09-18,117073.53,638985.0,349.12,263913000.0,8213848000.0,0.038900000000000004,74808229567.05,10229353900.0,56365027667.05,56365027667.05,56365027667.05,92137306560.0,0.491431037690789,0.0024211956212842867,False,False
2025-09-19,115632.38,638985.0,344.75,263913000.0,8213848000.0,0.038900000000000004,73887356334.3,10229353900.0,55444154434.3,55444154434.3,55444154434.3,90984006750.0,0.49530745331327725,0.0024211956212842867,False,False
2025-09-20,115685.63,639835.0,344.75,263913000.0,8213848000.0,0.038900000000000004,74019715071.05,10229353900.0,55576513171.05,55576513171.05,55576513171.05,90984006750.0,0.49292305404215386,0.00242441637964026,False,False
2025-09-21,115232.29,639835.0,344.75,263913000.0,8213848000.0,0.038900000000000004,73729652272.15,10229353900.0,55286450372.149994,55286450372.149994,55286450372.149994,90984006750.0,0.4981558829602387,0.00242441637964026,False,False
2025-09-22,112650.99,639835.0,335.93,263913000.0,8213848000.0,0.038599999999999995,72078046186.65001,10229353900.0,53634844286.65001,53634844286.65001,53634844286.65001,88656294090.0,0.5025680924819514,0.00242441637964026,False,False
2025-09-23,111998.8,639835.0,327.78,263913000.0,8213848000.0,0.038599999999999995,71660752198.0,10229353900.0,53217550298.0,53217550298.0,53217550298.0,86505403140.0,0.4858186412688034,0.00242441637964026,False,False
2025-09-24,113307.0,639835.0,323.31,263913000.0,8213848000.0,0.0387,72497784345.0,10229353900.0,54054582445.0,54054582445.0,54054582445.0,85325712030.0,0.45648151759186717,0.00242441637964026,False,False
2025-09-25,108994.49,639835.0,300.7,263913000.0,8213848000.0,0.038900000000000004,69738489509.15001,10229353900.0,51295287609.15001,51295287609.15001,51295287609.15001,79358639100.0,0.43637842590545706,0.00242441637964026,False,False
2025-09-26,109643.46,639835.0,309.06,263913000.0,8213848000.0,0.0387,70153723229.1,10229353900.0,51710521329.100006,51710521329.100006,51710521329.100006,81564951780.0,0.4557383890608827,0.00242441637964026,False,False
2025-09-27,109635.85,640031.0,309.06,263913000.0,8213848000.0,0.0387,70170342711.35,10229353900.0,51727140811.350006,51727140811.350006,51727140811.350006,81564951780.0,0.45541704609838535,0.002425159048625873,False,False
2025-09-28,112163.95,640031.0,309.06,263913000.0,8213848000.0,0.0387,71788405082.45,10229353900.0,53345203182.45,53345203182.45,53345203182.45,81564951780.0,0.4246155957292216,0.002425159048625873,False,False
2025-09-29,114311.96,640031.0,326.42,263913000.0,8213848000.0,0.038599999999999995,73163198070.76001,10229353900.0,54719996170.76001,54719996170.76001,54719996170.76001,86146481460.0,0.45381991678465605,0.002425159048625873,False,False
2025-09-30,114048.93,640031.0,322.21,263913000.0,8222065000.000001,0.038599999999999995,72994850716.83,10229353900.0,54543431816.83,54543431816.83,54543431816.83,85035407730.0,0.44407043291000675,0.002425159048625873,False,False
2025-10-01,118594.99,640031.0,338.41,263913000.0,8222065000.000001,0.0385,75904470044.69,10229353900.0,57453051144.69,57453051144.69,57453051144.69,89310798330.0,0.4411542900678243,0.002425159048625873,False,False
2025-10-02,120529.35,640031.0,352.33,263913000.0,8222065000.000001,0.038599999999999995,77142520409.85,10229353900.0,58691101509.850006,58691101509.850006,58691101509.850006,92984467290.0,0.4601443381514876,0.002425159048625873,False,False
2025-10-03,122232.0,640031.0,351.63,263913000.0,8222065000.000001,0.0387,78232269192.0,10229353900.0,59780850292.0,59780850292.0,59780850292.0,92799728190.0,0.43975833035930856,0.002425159048625873,False,False
2025-10-04,122391.0,640031.0,351.63,263913000.0,8222065000.000001,0.0387,78334034121.0,10229353900.0,59882615221.0,59882615221.0,59882615221.0,92799728190.0,0.4380574778376687,0.002425159048625873,False,False
2025-10-05,123482.31,640031.0,351.63,263913000.0,8222065000.000001,0.0387,79032506351.61,10229353900.0,60581087451.61,60581087451.61,60581087451.61,92799728190.0,0.42646095469246326,0.002425159048625873,False,False
2025-10-06,124658.54,640031.0,359.69,263913000.0,8222065000.000001,0.038599999999999995,79785330014.73999,10229353900.0,61333911114.73999,61333911114.73999,61333911114.73999,94926866970.0,0.4367738845219642,0.002425159048625873,False,False
2025-10-07,121332.95,640031.0,328.4,263913000.0,8222065000.000001,0.0385,77656849321.45,10229353900.0,59205430421.45,59205430421.45,59205430421.45,86669029200.0,0.3810833342007979,0.002425159048625873,False,False
2025-10-08,123306.0,640031.0,330.8,263913000.0,8222065000.000001,0.0385,78919662486.0,10229353900.0,60468243586.0,60468243586.0,60468243586.0,87302420400.0,0.36725985972321523,0.002425159048625873,False,False
2025-10-09,121662.4,640031.0,320.29,263913000.0,8222065000.000001,0.0387,77867707534.4,10229353900.0,59416288634.399994,59416288634.399994,59416288634.399994,84528694770.0,0.3525226515831026,0.002425159048625873,False,False
2025-10-10,112774.5,640031.0,304.79,263913000.0,8222065000.000001,0.038599999999999995,72179176009.5,10229353900.0,53727757109.5,53727757109.5,53727757109.5,80438043270.0,0.403557479131394,0.002425159048625873,False,False
2025-10-11,110644.4,640250.0,304.79,263913000.0,8222065000.000001,0.038599999999999995,70840077100.0,10229353900.0,52388658200.0,52388658200.0,52388658200.0,80438043270.0,0.42879711793875896,0.0024259888675434707,False,False
2025-10-12,114958.8,640250.0,304.79,263913000.0,8222065000.000001,0.038599999999999995,73602371700.0,10229353900.0,55150952800.0,55150952800.0,55150952800.0,80438043270.0,0.37741321720407184,0.0024259888675434707,False,False
2025-10-13,115166.0,640250.0,315.47,263913000.0,8222065000.000001,0.038599999999999995,73735031500.0,10229353900.0,55283612600.0,55283612600.0,55283612600.0,83256634110.0,0.4094512864297614,0.0024259888675434707,False,False
2025-10-14,113028.14,640250.0,300.67,263913000.0,8222065000.000001,0.0385,72366266635.0,10229353900.0,53914847735.0,53914847735.0,53914847735.0,79350721710.0,0.38647163404278195,0.0024259888675434707,False,False
2025-10-15,110763.28,640250.0,296.76,263913000.0,8222065000.000001,0.0387,70916190020.0,10229353900.0,52464771120.0,52464771120.0,52464771120.0,78318821880.0,0.4006460376459637,0.0024259888675434707,False,False
2025-10-16,108194.28,640250.0,283.84,263913000.0,8222065000.000001,0.038599999999999995,69271387770.0,10229353900.0,50819968870.0,50819968870.0,50819968870.0,74909065920.0,0.3879855581810947,0.0024259888675434707,False,False
2025-10-17,106431.68,640250.0,289.87,263913000.0,8222065000.000001,0.0384,68142883119.99999,10229353900.0,49691464219.99999,49691464219.99999,49691464219.99999,76500461310.0,0.4314635987343091,0.0024259888675434707,False,False
2025-10-18,107185.01,640418.0,289.87,263913000.0,8222065000.000001,0.0384,68643209734.18,10229353900.0,50191790834.18,50191790834.18,50191790834.18,76500461310.0,0.4214452868846626,0.00242662544095971,False,False
2025-10-19,108642.78,640418.0,289.87,263913000.0,8222065000.000001,0.0384,69576791882.04,10229353900.0,51125372982.03999,51125372982.03999,51125372982.03999,76500461310.0,0.40301586118180843,0.00242662544095971,False,False
2025-10-20,110532.09,640418.0,296.61,263913000.0,8222065000.000001,0.0381,70786740013.62,10229353900.0,52335321113.619995,52335321113.619995,52335321113.619995,78279234930.0,0.4026108699530865,0.00242662544095971,False,False
2025-10-21,108297.67,640418.0,301.91,263913000.0,8222065000.000001,0.038,69355777226.06,10229353900.0,50904358326.06,50904358326.06,50904358326.06,79677973830.0,0.44804463895541513,0.00242662544095971,False,False
2025-10-22,107567.44,640418.0,280.81,263913000.0,8222065000.000001,0.038,68888124789.92,10229353900.0,50436705889.92,50436705889.92,50436705889.92,74109409530.0,0.38482330698230216,0.00242662544095971,False,False
2025-10-23,110078.18,640418.0,284.92,263913000.0,8222065000.000001,0.038,70496047879.23999,10229353900.0,52044628979.23999,52044628979.23999,52044628979.23999,75194091960.0,0.36797106341115193,0.00242662544095971,False,False
2025-10-24,111004.89,640418.0,289.08,263913000.0,8222065000.000001,0.0377,71089529644.02,10229353900.0,52638110744.020004,52638110744.020004,52638110744.020004,76291970040.0,0.37112729456058274,0.00242662544095971,False,False
2025-10-25,111646.27,640808.0,289.08,263913000.0,8222065000.000001,0.0377,71543822986.16,10229353900.0,53092404086.16,53092404086.16,53092404086.16,76291970040.0,0.3625338220218599,0.00242810320067598,False,False
2025-10-26,114559.4,640808.0,289.08,263913000.0,8222065000.000001,0.0377,73410579995.2,10229353900.0,54959161095.2,54959161095.2,54959161095.2,76291970040.0,0.32797730693035393,0.00242810320067598,False,False
2025-10-27,114107.65,640808.0,295.63,263913000.0,8222065000.000001,0.0373,73121094981.2,10229353900.0,54669676081.2,54669676081.2,54669676081.2,78020600190.0,0.3556637089132736,0.00242810320067598,False,False
2025-10-28,112898.45,640808.0,284.64,263913000.0,8222065000.000001,0.0373,72346229947.59999,10229353900.0,53894811047.59999,53894811047.59999,53894811047.59999,75120196320.0,0.3320552450232926,0.00242810320067598,False,False
2025-10-29,110021.29,640808.0,275.36,263913000.0,8222065000.000001,0.0377,70502522802.31999,10229353900.0,52051103902.31999,52051103902.31999,52051103902.31999,72671083680.0,0.33371755352676374,0.00242810320067598,False,False
2025-10-30,108322.88,640808.0,254.57,263913000.0,8222065000.000001,0.037599999999999995,69414168087.04001,10229353900.0,50962749187.04001,50962749187.04001,50962749187.04001,67184332410.0,0.2763451139358997,0.00242810320067598,False,False
2025-10-31,109608.01,640808.0,269.51,263913000.0,8222065000.000001,0.0373,70237689672.08,10229353900.0,51786270772.08,51786270772.08,51786270772.08,71127192630.0,0.3173446486843471,0.00242810320067598,False,False
2025-11-01,110098.1,641205.0,269.51,263913000.0,8222065000.000001,0.0373,70595452210.5,10229353900.0,52144033310.5,52144033310.5,52144033310.5,71127192630.0,0.31045995889713274,0.0024296074842845936,False,False
2025-11-02,110540.68,641205.0,269.51,263913000.0,8222065000.000001,0.0373,70879236719.4,10229353900.0,52427817819.399994,52427817819.399994,52427817819.399994,71127192630.0,0.3050323949305838,0.0024296074842845936,False,False
2025-11-03,106583.04,641205.0,264.67,263913000.0,8222065000.000001,0.0382,68341578163.2,10229353900.0,49890159263.2,49890159263.2,49890159263.2,69849853710.0,0.3365242172008706,0.0024296074842845936,False,False
2025-11-04,101497.22,641205.0,246.99,267713000.0,8222065000.000001,0.038,65080524950.1,10229353900.0,46629106050.1,46629106050.1,46629106050.1,66122433870.0,0.3492831426623203,0.0023951208943906346,False,False
2025-11-05,103885.16,641205.0,255.0,267713000.0,8222065000.000001,0.038,66611684017.8,10229353900.0,48160265117.8,48160265117.8,48160265117.8,68266815000.0,0.3488894714233237,0.0023951208943906346,False,False
2025-11-06,101346.04,641205.0,237.2,267713000.0,8222065000.000001,0.0377,64983587578.2,10229353900.0,46532168678.2,46532168678.2,46532168678.2,63501523600.0,0.31092002637008676,0.0023951208943906346,False,False
2025-11-07,103339.08,641205.0,241.93,267713000.0,8222065000.000001,0.0377,66261534791.4,10229353900.0,47810115891.4,47810115891.4,47810115891.4,64767806090.0,0.30357141366947743,0.0023951208943906346,False,False
2025-11-08,102312.94,641205.0,241.93,267713000.0,8222065000.000001,0.0377,65603568692.700005,10229353900.0,47152149792.700005,47152149792.700005,47152149792.700005,64767806090.0,0.3174290575086205,0.0023951208943906346,False,False
2025-11-09,104722.96,641205.0,241.93,267713000.0,8222065000.000001,0.0377,67148885566.8,10229353900.0,48697466666.8,48697466666.8,48697466666.8,64767806090.0,0.28518165073043195,0.0023951208943906346,False,False
2025-11-10,106011.13,641205.0,238.88,267713000.0,8222065000.000001,0.0379,67974866611.65,10229353900.0,49523447711.65,49523447711.65,49523447711.65,63951281440.0,0.2556753174160432,0.0023951208943906346,False,False
2025-11-11,103058.99,641205.0,231.35,267713000.0,8222065000.000001,0.0379,66081939682.950005,10229353900.0,47630520782.950005,47630520782.950005,47630520782.950005,61935402550.0,0.2626181988608865,0.0023951208943906346,False,False
2025-11-12,101654.37,641205.0,224.61,267713000.0,8222065000.000001,0.0379,65181290315.85,10229353900.0,46729871415.85,46729871415.85,46729871415.85,60131016930.0,0.25214219203044713,0.0023951208943906346,False,False
2025-11-13,99692.02,641205.0,208.54,267713000.0,8222065000.000001,0.038,63923021684.100006,10229353900.0,45471602784.100006,45471602784.100006,45471602784.100006,55828869020.0,0.20520308506833745,0.0023951208943906346,False,False
2025-11-14,94594.0,641205.0,199.75,267713000.0,8222065000.000001,0.038,60654145770.0,10229353900.0,42202726870.0,42202726870.0,42202726870.0,53475671750.0,0.23674198010756317,0.0023951208943906346,False,False
2025-11-15,95596.24,649870.0,199.75,267713000.0,8222065000.000001,0.038,62125128488.8,10229353900.0,43673709588.8,43673709588.8,43673709588.8,53475671750.0,0.20248050701378945,0.002427487645351552,False,False
2025-11-16,94261.44,649870.0,199.75,267713000.0,8222065000.000001,0.038,61257682012.8,10229353900.0,42806263112.8,42806263112.8,42806263112.8,53475671750.0,0.22254239054127217,0.002427487645351552,False,False
2025-11-17,92215.14,649870.0,195.42,267713000.0,8222065000.000001,0.038,59927853031.8,10229353900.0,41476434131.8,41476434131.8,41476434131.8,52316474460.0,0.2321859070024946,0.002427487645351552,False,False
2025-11-18,92960.83,649870.0,206.8,267713000.0,8222065000.000001,0.0378,60412454592.1,10229353900.0,41961035692.1,41961035692.1,41961035692.1,55363048400.0,0.2771709087556288,0.002427487645351552,False,False
2025-11-19,91554.96,649870.0,186.5,267713000.0,8222065000.000001,0.0379,59498821855.200005,10229353900.0,41047402955.200005,41047402955.200005,41047402955.200005,49928474500.0,0.1958639027779586,0.002427487645351552,False,False
2025-11-20,86637.23,649870.0,177.13,267713000.0,8222065000.000001,0.0378,56302936660.1,10229353900.0,37851517760.1,37851517760.1,37851517760.1,47420003690.0,0.22537308003088352,0.002427487645351552,False,False
2025-11-21,85129.43,649870.0,170.5,267713000.0,8222065000.000001,0.0375,55323062674.1,10229353900.0,36871643774.1,36871643774.1,36871643774.1,45645066500.0,0.21345273468943401,0.002427487645351552,False,False
2025-11-22,84739.74,649870.0,170.5,267713000.0,8222065000.000001,0.0375,55069814833.8,10229353900.0,36618395933.8,36618395933.8,36618395933.8,45645066500.0,0.22034479363388987,0.002427487645351552,False,False
2025-11-23,86830.0,649870.0,170.5,267713000.0,8222065000.000001,0.0375,56428212100.0,10229353900.0,37976793200.0,37976793200.0,37976793200.0,45645066500.0,0.18392026100477937,0.002427487645351552,False,False
2025-11-24,88300.01,649870.0,179.04,267713000.0,8222065000.000001,0.0375,57383527498.7,10229353900.0,38932108598.7,38932108598.7,38932108598.7,47931335520.0,0.207950152745577,0.002427487645351552,False,False
2025-11-25,87369.96,649870.0,172.19,267713000.0,8222065000.000001,0.0374,56779115905.200005,10229353900.0,38327697005.200005,38327697005.200005,38327697005.200005,46097501470.0,0.1845859562485827,0.002427487645351552,False,False
2025-11-26,90484.02,649870.0,175.64,267713000.0,8222065000.000001,0.037599999999999995,58802850077.4,10229353900.0,40351431177.4,40351431177.4,40351431177.4,47021111320.0,0.15296981471404525,0.002427487645351552,False,False
2025-11-27,91333.95,649870.0,175.64,267713000.0,8222065000.000001,0.037599999999999995,59355194086.5,10229353900.0,40903775186.5,40903775186.5,40903775186.5,47021111320.0,0.1393743162440145,0.002427487645351552,False,False
2025-11-28,90890.7,649870.0,177.18,267713000.0,8222065000.000001,0.0373,59067139209.0,10229353900.0,40615720309.0,40615720309.0,40615720309.0,47433389340.0,0.15517120577762464,0.002427487645351552,False,False
2025-11-29,90802.44,649870.0,177.18,267713000.0,8222065000.000001,0.0373,59009781682.8,10229353900.0,40558362782.8,40558362782.8,40558362782.8,47433389340.0,0.15658440401926033,0.002427487645351552,False,False
2025-11-30,90360.0,649870.0,177.18,267713000.0,8222065000.000001,0.0373,58722253200.0,10229353900.0,40270834300.0,40270834300.0,40270834300.0,47433389340.0,0.16369890486732674,0.002427487645351552,False,False
2025-12-01,86286.01,649870.0,171.42,267713000.0,8222065000.000001,0.0371,56074689318.7,10229353900.0,37623270418.7,37623270418.7,37623270418.7,45891362460.0,0.1986541645845257,0.002427487645351552,False,False
2025-12-02,91277.88,650000.0,181.33,267713000.0,8222065000.000001,0.0368,59330622000.0,10229353900.0,40879203100.0,40879203100.0,40879203100.0,48544398290.0,0.17185735578842917,0.002427973239999552,False,False
2025-12-03,93429.95,650000.0,188.39,267713000.0,8222065000.000001,0.0364,60729467500.0,10229353900.0,42278048600.0,42278048600.0,42278048600.0,50434452070.0,0.17640650863843163,0.002427973239999552,False,False
2025-12-04,92078.06,650000.0,186.01,267713000.0,8222065000.000001,0.0363,59850739000.0,10229353900.0,41399320100.0,41399320100.0,41399320100.0,49797295130.0,0.1846962099057777,0.002427973239999552,False,False
2025-12-05,89330.04,650000.0,178.99,267713000.0,8222065000.000001,0.036000000000000004,58064525999.99999,10229353900.0,39613107099.99999,39613107099.99999,39613107099.99999,47917949870.0,0.19033011967649213,0.002427973239999552,False,False
2025-12-06,89236.79,650000.0,178.99,267713000.0,8222065000.000001,0.036000000000000004,58003913499.99999,10229353900.0,39552494599.99999,39552494599.99999,39552494599.99999,47917949870.0,0.1918614037327552,0.002427973239999552,False,False
2025-12-07,90395.31,650000.0,178.99,267713000.0,8222065000.000001,0.036000000000000004,58756951500.0,10229353900.0,40305532600.0,40305532600.0,40305532600.0,47917949870.0,0.17300142565676105,0.002427973239999552,False,False
2025-12-08,90634.34,660624.0,183.69,269635653.0,8222065000.000001,0.0362,59875220228.159996,10229353900.0,41423801328.159996,41423801328.159996,41423801328.159996,49529373099.57,0.17871026259450593,0.0024500617505504732,False,False
2025-12-09,92678.8,660624.0,188.99,270276538.0,8222065000.000001,0.0363,61225839571.200005,10229353900.0,42774420671.200005,42774420671.200005,42774420671.200005,51079562916.62,0.17744419823195343,0.002444252116326871,False,False
2025-12-10,92015.37,660624.0,184.64,270917423.0,8222065000.000001,0.0359,60787561790.88,10229353900.0,42336142890.88,42336142890.88,42336142890.88,50022192982.71999,0.16682560351662962,0.0024384699687624,False,False
2025-12-11,92513.38,660624.0,183.3,271558307.0,8222065000.000001,0.035699999999999996,61116559149.12,10229353900.0,42665140249.12,42665140249.12,42665140249.12,49776637673.100006,0.15416355172754953,0.0024327151222076223,False,False
2025-12-12,90268.42,660624.0,176.45,272199192.0,8222065000.000001,0.0353,59633484694.08,10229353900.0,41182065794.08,41182065794.08,41182065794.08,48029547428.399994,0.153813527620151,0.002426987365928698,False,False
2025-12-13,90240.01,660624.0,176.45,272199192.0,8222065000.000001,0.0353,59614716366.24,10229353900.0,41163297466.24,41163297466.24,41163297466.24,48029547428.399994,0.15426937182125472,0.002426987365928698,False,False
2025-12-14,88172.17,660624.0,176.45,272199192.0,8222065000.000001,0.0353,58248651634.08,10229353900.0,39797232734.08,39797232734.08,39797232734.08,48029547428.399994,0.1880190123678714,0.002426987365928698,False,False
2025-12-15,86432.08,671268.0,162.08,274121846.0,8222065000.000001,0.0354,58019089477.44,10229353900.0,39567670577.44,39567670577.44,39567670577.44,44429668799.68,0.11589507722491466,0.0024487942489632877,False,False
2025-12-16,87863.42,671268.0,167.5,274762730.0,8222065000.000001,0.0355,58979902216.56,10229353900.0,40528483316.56,40528483316.56,40528483316.56,46022757275.0,0.12713097883775545,0.0024430824369811727,False,False
2025-12-17,86243.22,671268.0,160.38,275403615.0,8222065000.000001,0.0354,57892313802.96,10229353900.0,39440894902.96,39440894902.96,39440894902.96,44169231773.7,0.11322521325246818,0.0024373971997426395,False,False
2025-12-18,85516.41,671268.0,158.24,276044500.0,8222065000.000001,0.0352,57404429507.880005,10229353900.0,38953010607.880005,38953010607.880005,38953010607.880005,43681281680.0,0.11456360999835809,0.0024317383610251244,False,False
2025-12-19,88136.94,671268.0,164.82,276685384.0,8222065000.000001,0.0352,59163507439.92,10229353900.0,40712088539.92,40712088539.92,40712088539.92,45603284990.88,0.11345468912835904,0.0024261057461567974,False,False
2025-12-20,88360.9,671268.0,164.82,276685384.0,8222065000.000001,0.0352,59313844621.2,10229353900.0,40862425721.2,40862425721.2,40862425721.2,45603284990.88,0.10976879892488674,0.0024261057461567974,False,False
2025-12-21,88658.86,671268.0,164.82,276685384.0,8222065000.000001,0.0352,59513855634.48,10229353900.0,41062436734.48,41062436734.48,41062436734.48,45603284990.88,0.10488599766849409,0.0024261057461567974,False,False
2025-12-22,88620.79,671268.0,164.32,278608038.0,8222065000.000001,0.0353,59488300461.71999,10229353900.0,41036881561.71999,41036881561.71999,41036881561.71999,45780872804.159996,0.10939516689020384,0.0024093633651732617,False,False
2025-12-23,87486.0,671268.0,157.88,279248923.0,8222065000.000001,0.0355,58726552248.0,10229353900.0,40275133348.0,40275133348.0,40275133348.0,44087819963.24,0.09044931300034273,0.002403833800999118,False,False
2025-12-24,87669.45,671268.0,158.71,279889807.0,8222065000.000001,0.0356,58849696362.6,10229353900.0,40398277462.6,40398277462.6,40398277462.6,44421311268.97,0.09493219082452678,0.0023983295683218647,False,False
2025-12-25,87225.27,671268.0,158.71,279889807.0,8222065000.000001,0.0356,58551532542.36,10229353900.0,40100113642.36,40100113642.36,40100113642.36,44421311268.97,0.10234016953571662,0.0023983295683218647,False,False
2025-12-26,87369.56,671268.0,158.81,281171576.0,8222065000.000001,0.0354,58648389802.08,10229353900.0,40196970902.08,40196970902.08,40196970902.08,44652857984.56,0.10512667179536818,0.002387396370392717,False,False
2025-12-27,87877.01,671268.0,158.81,281171576.0,8222065000.000001,0.0354,58989024748.67999,10229353900.0,40537605848.67999,40537605848.67999,40537605848.67999,44652857984.56,0.09668823112684148,0.002387396370392717,False,False
2025-12-28,87952.71,671268.0,158.81,281171576.0,8222065000.000001,0.0354,59039839736.28001,10229353900.0,40588420836.28001,40588420836.28001,40588420836.28001,44652857984.56,0.09543548903353186,0.002387396370392717,False,False
2025-12-29,87237.13,672497.0,155.39,283094230.0,8222065000.000001,0.0354,58666708213.61,10229353900.0,40215289313.61,40215289313.61,40215289313.61,43990012399.7,0.08971536273428266,0.0023755235138490814,False,False
2025-12-30,88485.49,672497.0,155.61,283735115.0,8222065000.000001,0.0354,59506226568.53001,10229353900.0,41054807668.53001,41054807668.53001,41054807668.53001,44152021245.15,0.07273076089643193,0.002370157814269834,False,False
